Frame Number, Queue Density, Dynamic Density
716,   0.640031,   0.000000
717,   0.640686,   0.000000
718,   0.641204,   0.000000
719,   0.641867,   0.000000
720,   0.641244,   0.000000
721,   0.640787,   0.000000
722,   0.641002,   0.000000
723,   0.641509,   0.000000
724,   0.641569,   0.000000
725,   0.641827,   0.000000
726,   0.642074,   0.000000
727,   0.642309,   0.000000
728,   0.642434,   0.000000
729,   0.642643,   0.000000
730,   0.643875,   0.000000
731,   0.644339,   0.000000
732,   0.644770,   0.000000
733,   0.644974,   0.000000
734,   0.645185,   0.000000
735,   0.645600,   0.000000
736,   0.645816,   0.000000
737,   0.645495,   0.000000
738,   0.645796,   0.000000
739,   0.645772,   0.000000
740,   0.646096,   0.000000
741,   0.645890,   0.000000
742,   0.646971,   0.000000
743,   0.646893,   0.000000
744,   0.647483,   0.000000
745,   0.643044,   0.000000
746,   0.642016,   0.000000
747,   0.640520,   0.000000
748,   0.639731,   0.000000
749,   0.638010,   0.000000
750,   0.637223,   0.000000
751,   0.632220,   0.000000
752,   0.629648,   0.000000
753,   0.626977,   0.000000
754,   0.626410,   0.000000
755,   0.625670,   0.000000
756,   0.624355,   0.000000
757,   0.623953,   0.000000
758,   0.623056,   0.000000
759,   0.622323,   0.000000
760,   0.623373,   0.000000
761,   0.624294,   0.000000
762,   0.624931,   0.000000
763,   0.625665,   0.000000
764,   0.625931,   0.000000
765,   0.627093,   0.000000
766,   0.627146,   0.000000
767,   0.628346,   0.000000
768,   0.628505,   0.000000
769,   0.628945,   0.000000
770,   0.631853,   0.000000
771,   0.633106,   0.000000
772,   0.634508,   0.000000
773,   0.636119,   0.000000
774,   0.636784,   0.000000
775,   0.638975,   0.000000
776,   0.640101,   0.000000
777,   0.642752,   0.000000
778,   0.644827,   0.000000
779,   0.645022,   0.000000
780,   0.645856,   0.000000
781,   0.646539,   0.000000
782,   0.648186,   0.000000
783,   0.649880,   0.000000
784,   0.651136,   0.000000
785,   0.651512,   0.000000
786,   0.651944,   0.000000
787,   0.652556,   0.000000
788,   0.653174,   0.000000
789,   0.653806,   0.000000
790,   0.654477,   0.000000
791,   0.656097,   0.000000
792,   0.657559,   0.000000
793,   0.659182,   0.000000
794,   0.661396,   0.000000
795,   0.655690,   0.000000
796,   0.652614,   0.000000
797,   0.651156,   0.000000
798,   0.650308,   0.000000
799,   0.648898,   0.000000
800,   0.647765,   0.000000
801,   0.646613,   0.000000
802,   0.644970,   0.000000
803,   0.642960,   0.000000
804,   0.644188,   0.000000
805,   0.647261,   0.000000
806,   0.649096,   0.000000
807,   0.650761,   0.000000
808,   0.652840,   0.000000
809,   0.654186,   0.000000
810,   0.654611,   0.000000
811,   0.655633,   0.000000
812,   0.656228,   0.000000
813,   0.657632,   0.000000
814,   0.658247,   0.000000
815,   0.659160,   0.000000
816,   0.659308,   0.000000
817,   0.660602,   0.000000
818,   0.661102,   0.000000
819,   0.662436,   0.000000
820,   0.661293,   0.000000
821,   0.661313,   0.000000
822,   0.660832,   0.000000
823,   0.660397,   0.000000
824,   0.661216,   0.000000
825,   0.661150,   0.000000
826,   0.660893,   0.000000
827,   0.660944,   0.000000
828,   0.660870,   0.000000
829,   0.661152,   0.000000
830,   0.662041,   0.000000
831,   0.663541,   0.000000
832,   0.664722,   0.000000
833,   0.665327,   0.000000
834,   0.666586,   0.000000
835,   0.667817,   0.000000
836,   0.668588,   0.000000
837,   0.669612,   0.000000
838,   0.670294,   0.000000
839,   0.671911,   0.000000
840,   0.672587,   0.000000
841,   0.673691,   0.000000
842,   0.674510,   0.000000
843,   0.675586,   0.000000
844,   0.676275,   0.000000
845,   0.675958,   0.000000
846,   0.676090,   0.000000
847,   0.676047,   0.000000
848,   0.676537,   0.000000
849,   0.676228,   0.000000
850,   0.677006,   0.000000
851,   0.677203,   0.000000
852,   0.677630,   0.000000
853,   0.677198,   0.000000
854,   0.677933,   0.000000
855,   0.678062,   0.000000
856,   0.678969,   0.000000
857,   0.678937,   0.000000
858,   0.679856,   0.000000
859,   0.680274,   0.000000
860,   0.680475,   0.000000
861,   0.680817,   0.000000
862,   0.681144,   0.000000
863,   0.681262,   0.000000
864,   0.682076,   0.000000
865,   0.682865,   0.000000
866,   0.683473,   0.000000
867,   0.684166,   0.000000
868,   0.684098,   0.000000
869,   0.684679,   0.000000
870,   0.681145,   0.000000
871,   0.679603,   0.000000
872,   0.678248,   0.000000
873,   0.676863,   0.000000
874,   0.675697,   0.000000
875,   0.674217,   0.000000
876,   0.672396,   0.000000
877,   0.671015,   0.000000
878,   0.669193,   0.000000
879,   0.669857,   0.000000
880,   0.667485,   0.000000
881,   0.666430,   0.000000
882,   0.665155,   0.000000
883,   0.663616,   0.000000
884,   0.662271,   0.000000
885,   0.661281,   0.000000
886,   0.660153,   0.000000
887,   0.659314,   0.000000
888,   0.658157,   0.000000
889,   0.658907,   0.000000
890,   0.659265,   0.000000
891,   0.660049,   0.000000
892,   0.661043,   0.000000
893,   0.661737,   0.000000
894,   0.661943,   0.000000
895,   0.662589,   0.000000
896,   0.663155,   0.000000
897,   0.664333,   0.000000
898,   0.664477,   0.000000
899,   0.665219,   0.000000
900,   0.665676,   0.000000
901,   0.666116,   0.000000
902,   0.667165,   0.000000
903,   0.667966,   0.000000
904,   0.669104,   0.000000
905,   0.671988,   0.000000
906,   0.673476,   0.000000
907,   0.675408,   0.000000
908,   0.677272,   0.000000
909,   0.679093,   0.000000
910,   0.680186,   0.000000
911,   0.681639,   0.000000
912,   0.683095,   0.000000
913,   0.683914,   0.000000
914,   0.684150,   0.000000
915,   0.684439,   0.000000
916,   0.684390,   0.000000
917,   0.683984,   0.000000
918,   0.683343,   0.000000
919,   0.683296,   0.000000
920,   0.682948,   0.000000
921,   0.682877,   0.000000
922,   0.683184,   0.000000
923,   0.683414,   0.000000
924,   0.683241,   0.000000
925,   0.682896,   0.000000
926,   0.683438,   0.000000
927,   0.684168,   0.000000
928,   0.685179,   0.000000
929,   0.686297,   0.000000
930,   0.681928,   0.000000
931,   0.679831,   0.000000
932,   0.677755,   0.000000
933,   0.676016,   0.000000
934,   0.674517,   0.000000
935,   0.672783,   0.000000
936,   0.671352,   0.000000
937,   0.670185,   0.000000
938,   0.669096,   0.000000
939,   0.670133,   0.000000
940,   0.672113,   0.000000
941,   0.673576,   0.000000
942,   0.675068,   0.000000
943,   0.676960,   0.000000
944,   0.678686,   0.000000
945,   0.679900,   0.000000
946,   0.680744,   0.000000
947,   0.681216,   0.000000
948,   0.681584,   0.000000
949,   0.681823,   0.000000
950,   0.681829,   0.000000
951,   0.681739,   0.000000
952,   0.681871,   0.000000
953,   0.680950,   0.000000
954,   0.680690,   0.000000
955,   0.679660,   0.000000
956,   0.678892,   0.000000
957,   0.678720,   0.000000
958,   0.677746,   0.000000
959,   0.678346,   0.000000
960,   0.677298,   0.000000
961,   0.676988,   0.000000
962,   0.677639,   0.000000
963,   0.677873,   0.000000
964,   0.678000,   0.000000
965,   0.678875,   0.000000
966,   0.679309,   0.000000
967,   0.680225,   0.000000
968,   0.680359,   0.000000
969,   0.681095,   0.000000
970,   0.681696,   0.000000
971,   0.682206,   0.000000
972,   0.682498,   0.000000
973,   0.683397,   0.000000
974,   0.683914,   0.000000
975,   0.684397,   0.000000
976,   0.685288,   0.000000
977,   0.685816,   0.000000
978,   0.685974,   0.000000
979,   0.686945,   0.000000
980,   0.685528,   0.000000
981,   0.685459,   0.000000
982,   0.685492,   0.000000
983,   0.685189,   0.000000
984,   0.685481,   0.000000
985,   0.685566,   0.000000
986,   0.685475,   0.000000
987,   0.684813,   0.000000
988,   0.684299,   0.000000
989,   0.685056,   0.000000
990,   0.686262,   0.000000
991,   0.686786,   0.000000
992,   0.687242,   0.000000
